subset,class,filename,width,height,aspect_ratio,format,file_size_kb
train,DrugEruption,images31.jpeg,259,194,1.3350515463917525,JPEG,5.828125
train,DrugEruption,images277.jpeg,259,194,1.3350515463917525,JPEG,4.349609375
train,DrugEruption,drug-eruptions-38.jpeg,720,472,1.5254237288135593,JPEG,66.2138671875
train,DrugEruption,images44.jpeg,272,186,1.4623655913978495,JPEG,4.5009765625
train,DrugEruption,drug-eruption-photosensitivity-13.jpeg,720,480,1.5,JPEG,101.9443359375
train,DrugEruption,drug-eruptions-57.jpeg,720,464,1.5517241379310345,JPEG,77.0078125
train,DrugEruption,images187.jpeg,259,194,1.3350515463917525,JPEG,4.75390625
train,DrugEruption,drug-eruption-photosensitivity-15.jpeg,720,472,1.5254237288135593,JPEG,90.5458984375
train,DrugEruption,skin_lesion_urticaria_high.jpeg,736,1000,0.736,JPEG,59.298828125
train,DrugEruption,drug-eruption-photosensitivity-5.jpeg,720,464,1.5517241379310345,JPEG,59.4833984375
train,DrugEruption,drug-eruptions-35.jpeg,480,720,0.6666666666666666,JPEG,69.8310546875
train,DrugEruption,drug-eruptions-76.jpeg,463,720,0.6430555555555556,JPEG,75.990234375
train,DrugEruption,images314.jpeg,259,194,1.3350515463917525,JPEG,3.16015625
train,DrugEruption,Skin-allergy-to-drug.jpeg,800,527,1.5180265654648957,JPEG,25.9326171875
train,DrugEruption,images333.jpeg,100,100,1.0,JPEG,1.419921875
train,DrugEruption,fixed-drug-eruption-39.jpeg,720,486,1.4814814814814814,JPEG,89.99609375
train,DrugEruption,drug-eruptions-80.jpeg,480,720,0.6666666666666666,JPEG,78.4140625
train,DrugEruption,drug-lichenoid-eruption-9.jpeg,720,480,1.5,JPEG,66.642578125
train,DrugEruption,images77.jpeg,245,205,1.1951219512195121,JPEG,4.5849609375
train,DrugEruption,images239.jpeg,423,119,3.5546218487394956,JPEG,5.4375
train,DrugEruption,images223.jpeg,275,183,1.5027322404371584,JPEG,4.4541015625
train,DrugEruption,images249.jpeg,275,183,1.5027322404371584,JPEG,5.5546875
train,DrugEruption,images344.jpeg,258,195,1.323076923076923,JPEG,4.470703125
train,DrugEruption,images70.jpeg,361,140,2.5785714285714287,JPEG,8.0888671875
train,DrugEruption,drug-lichenoid-eruption-7.jpeg,720,472,1.5254237288135593,JPEG,91.880859375
train,DrugEruption,images356.jpeg,275,183,1.5027322404371584,JPEG,7.89453125
train,DrugEruption,drug-eruptions-49.jpeg,720,464,1.5517241379310345,JPEG,95.509765625
train,DrugEruption,images261.jpeg,202,249,0.8112449799196787,JPEG,3.94921875
train,DrugEruption,F4.large.jpeg,1638,1800,0.91,JPEG,223.078125
train,DrugEruption,drug-eruptions-99.jpeg,480,720,0.6666666666666666,JPEG,43.8271484375
train,DrugEruption,Acute_generalized_exanthematous_pustulosis.jpeg,744,558,1.3333333333333333,JPEG,180.8359375
train,DrugEruption,drug-lichenoid-eruption-11.jpeg,720,480,1.5,JPEG,85.212890625
train,DrugEruption,drug-eruptions-102.jpeg,720,481,1.496881496881497,JPEG,87.91015625
train,DrugEruption,drug-lichenoid-eruption-1.jpeg,720,472,1.5254237288135593,JPEG,72.296875
train,DrugEruption,images149.jpeg,275,183,1.5027322404371584,JPEG,5.7392578125
train,DrugEruption,drug-eruption-photosensitivity-2.jpeg,458,631,0.7258320126782885,JPEG,59.396484375
train,DrugEruption,images339.jpeg,296,170,1.7411764705882353,JPEG,5.345703125
train,DrugEruption,images307.jpeg,259,194,1.3350515463917525,JPEG,2.78515625
train,DrugEruption,images62.jpeg,275,183,1.5027322404371584,JPEG,8.5458984375
train,DrugEruption,fixed-drug-eruption-66.jpeg,482,720,0.6694444444444444,JPEG,68.560546875
train,DrugEruption,-on-the-leg-impaired-immunity-and-reaction-to-allergenic-products-1476172166.jpeg,1500,1101,1.3623978201634876,JPEG,1484.3466796875
train,DrugEruption,images87.jpeg,259,195,1.3282051282051281,JPEG,7.140625
train,DrugEruption,fixed-drug-eruption-19.jpeg,720,472,1.5254237288135593,JPEG,68.1591796875
train,DrugEruption,drug-eruptions-15.jpeg,480,720,0.6666666666666666,JPEG,61.3544921875
train,DrugEruption,drug-eruptions-95.jpeg,720,488,1.4754098360655739,JPEG,107.884765625
train,DrugEruption,fixed-drug-eruption-9.jpeg,720,472,1.5254237288135593,JPEG,75.2197265625
train,DrugEruption,images125.jpeg,233,216,1.0787037037037037,JPEG,3.5205078125
train,Eczema,eczema-foot-90.jpeg,477,720,0.6625,JPEG,79.533203125
train,Eczema,eczema-chronic-25.jpeg,720,472,1.5254237288135593,JPEG,96.189453125
train,Eczema,eczema-nummular-98.jpeg,720,480,1.5,JPEG,81.4384765625
train,Eczema,eczema-areola-20.jpeg,720,609,1.1822660098522169,JPEG,104.0673828125
train,Eczema,eczema-foot-66.jpeg,477,720,0.6625,JPEG,95.8896484375
train,Eczema,eczema-subacute-37.jpeg,720,480,1.5,JPEG,71.51953125
train,Eczema,05Atopic021011.jpeg,720,472,1.5254237288135593,JPEG,81.2470703125
train,Eczema,eczema-arms-5.jpeg,720,472,1.5254237288135593,JPEG,100.41796875
train,Eczema,eczema-subacute-20.jpeg,480,720,0.6666666666666666,JPEG,66.2353515625
train,Eczema,eczema-fingertips-20.jpeg,720,480,1.5,JPEG,58.310546875
train,Eczema,eczema-nummular-142.jpeg,720,472,1.5254237288135593,JPEG,97.125
train,Eczema,eczema-foot-46.jpeg,480,720,0.6666666666666666,JPEG,56.279296875
train,Eczema,eczema-foot-92.jpeg,720,477,1.509433962264151,JPEG,103.955078125
train,Eczema,eczema-chronic-29.jpeg,720,472,1.5254237288135593,JPEG,110.5390625
train,Eczema,eczema-leg-5.jpeg,720,480,1.5,JPEG,67.1396484375
train,Eczema,05atopic02165.jpeg,720,472,1.5254237288135593,JPEG,63.130859375
train,Eczema,eczema-foot-18.jpeg,480,720,0.6666666666666666,JPEG,85.3642578125
train,Eczema,eczema-nummular-150.jpeg,720,472,1.5254237288135593,JPEG,94.6953125
train,Eczema,eczema-nummular-176.jpeg,477,720,0.6625,JPEG,73.2353515625
train,Eczema,05AtopicWristq.jpeg,720,472,1.5254237288135593,JPEG,77.9833984375
train,Eczema,eczema-subacute-52.jpeg,720,472,1.5254237288135593,JPEG,128.267578125
train,Eczema,eczema-nummular-147.jpeg,720,472,1.5254237288135593,JPEG,92.427734375
train,Eczema,eczema-trunk-generalized-12.jpeg,720,472,1.5254237288135593,JPEG,92.283203125
train,Eczema,eczema-chronic-13.jpeg,480,720,0.6666666666666666,JPEG,78.3984375
train,Eczema,05atopicFoot0801051.jpeg,720,480,1.5,JPEG,78.7099609375
train,Eczema,eczema-hand-88.jpeg,720,472,1.5254237288135593,JPEG,98.6513671875
train,Eczema,eczema-acute-13.jpeg,720,472,1.5254237288135593,JPEG,68.44921875
train,Eczema,eczema-trunk-generalized-10.jpeg,720,480,1.5,JPEG,65.6689453125
train,Eczema,eczema-foot-86.jpeg,720,477,1.509433962264151,JPEG,105.4169921875
train,Eczema,eczema-arms-2.jpeg,720,472,1.5254237288135593,JPEG,111.517578125
train,Eczema,05atopic1107051.jpeg,480,720,0.6666666666666666,JPEG,78.662109375
train,Eczema,05Atopic011011.jpeg,720,472,1.5254237288135593,JPEG,79.2314453125
train,Eczema,eczema-foot-76.jpeg,477,720,0.6625,JPEG,90.0771484375
train,Eczema,05Atopic0712049.jpeg,720,472,1.5254237288135593,JPEG,65.1328125
train,Eczema,eczema-ears-5.jpeg,720,472,1.5254237288135593,JPEG,76.734375
train,Eczema,eczema-fingertips-126.jpeg,720,477,1.509433962264151,JPEG,79.9814453125
train,Eczema,eczema-penis-1.jpeg,720,472,1.5254237288135593,JPEG,128.267578125
train,Eczema,eczema-impetiginized-7.jpeg,480,720,0.6666666666666666,JPEG,105.7685546875
train,Eczema,eczema-subacute-103.jpeg,477,720,0.6625,JPEG,119.0146484375
train,Eczema,05atopic0313062.jpeg,720,480,1.5,JPEG,72.8291015625
train,Eczema,05AtopicDerm0419041.jpeg,720,472,1.5254237288135593,JPEG,108.912109375
train,Eczema,eczema-areola-2.jpeg,720,472,1.5254237288135593,JPEG,93.44921875
train,Eczema,eczema-hand-172.jpeg,720,477,1.509433962264151,JPEG,134.6875
train,Eczema,05atopicDerm040405ok.jpeg,720,480,1.5,JPEG,58.4091796875
train,Eczema,05Atopic03290445.jpeg,720,472,1.5254237288135593,JPEG,97.4453125
train,Eczema,05atopic0228051.jpeg,480,720,0.6666666666666666,JPEG,87.6748046875
train,Eczema,eczema-subacute-74.jpeg,477,720,0.6625,JPEG,116.1064453125
train,Eczema,05Atopic0712048.jpeg,720,472,1.5254237288135593,JPEG,68.2529296875
train,Eczema,eczema-ears-2.jpeg,480,720,0.6666666666666666,JPEG,83.7822265625
train,Eczema,05AtopicDermHand2.jpeg,720,472,1.5254237288135593,JPEG,84.5361328125
train,Infestations_Bites,scabies-139.jpeg,720,484,1.487603305785124,JPEG,88.0615234375
train,Infestations_Bites,1371__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDVd.jpeg,294,222,1.3243243243243243,JPEG,27.54296875
train,Infestations_Bites,pediculosis-body-3.jpeg,488,720,0.6777777777777778,JPEG,103.76171875
train,Infestations_Bites,swimmer2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,15.828125
train,Infestations_Bites,jet2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,11.27734375
train,Infestations_Bites,biting-insects-39.jpeg,720,472,1.5254237288135593,JPEG,60.5087890625
train,Infestations_Bites,scabies-9.jpeg,467,720,0.6486111111111111,JPEG,43.8076171875
train,Infestations_Bites,pubic-lice-36.jpeg,720,485,1.4845360824742269,JPEG,110.31640625
train,Infestations_Bites,Sea-bathers-eruption-6.jpeg,720,477,1.509433962264151,JPEG,85.1640625
train,Infestations_Bites,pubic-lice-51.jpeg,720,472,1.5254237288135593,JPEG,70.796875
train,Infestations_Bites,biting-insects-42.jpeg,480,720,0.6666666666666666,JPEG,73.4765625
train,Infestations_Bites,1393__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpeg,294,222,1.3243243243243243,JPEG,19.9599609375
train,Infestations_Bites,cactus-granuloma-2.jpeg,720,489,1.4723926380368098,JPEG,125.1787109375
train,Infestations_Bites,lyme-disease-13.jpeg,720,481,1.496881496881497,JPEG,128.6884765625
train,Infestations_Bites,scabies-178.jpeg,720,482,1.4937759336099585,JPEG,85.9345703125
train,Infestations_Bites,biting-insects-50.jpeg,663,720,0.9208333333333333,JPEG,104.89453125
train,Infestations_Bites,Coral-Poisoning-2.jpeg,720,472,1.5254237288135593,JPEG,58.6162109375
train,Infestations_Bites,cutaneous-Larva-Migrans-17.jpeg,720,472,1.5254237288135593,JPEG,75.8701171875
train,Infestations_Bites,spider-bite-12.jpeg,720,480,1.5,JPEG,67.86328125
train,Infestations_Bites,1372__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,16.44140625
train,Infestations_Bites,flea-bites-10.jpeg,720,468,1.5384615384615385,JPEG,61.1474609375
train,Infestations_Bites,cutaneous-Larva-Migrans-18.jpeg,482,720,0.6694444444444444,JPEG,93.556640625
train,Infestations_Bites,scabies-107.jpeg,720,472,1.5254237288135593,JPEG,103.775390625
train,Infestations_Bites,cutaneous-Larva-Migrans-6.jpeg,485,720,0.6736111111111112,JPEG,76.9736328125
train,Infestations_Bites,scabies-102.jpeg,480,720,0.6666666666666666,JPEG,66.5009765625
train,Infestations_Bites,scabies-17.jpeg,476,720,0.6611111111111111,JPEG,75.2041015625
train,Infestations_Bites,tick-bite-55.jpeg,720,628,1.1464968152866242,JPEG,83.9296875
train,Infestations_Bites,pubic-lice-2.jpeg,720,469,1.535181236673774,JPEG,71.98828125
train,Infestations_Bites,flea-bites__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,11.83984375
train,Infestations_Bites,scabies-136.jpeg,720,480,1.5,JPEG,55.3623046875
train,Infestations_Bites,flea-bites-1.jpeg,720,472,1.5254237288135593,JPEG,72.302734375
train,Infestations_Bites,pubic-lice-3.jpeg,720,468,1.5384615384615385,JPEG,55.279296875
train,Infestations_Bites,cutaneous-Larva-Migrans-34.jpeg,720,470,1.5319148936170213,JPEG,70.0185546875
train,Infestations_Bites,scabies-11.jpeg,468,720,0.65,JPEG,45.142578125
train,Infestations_Bites,rocky-mountain-spotted-fever-4.jpeg,720,477,1.509433962264151,JPEG,93.0
train,Infestations_Bites,jelly-fish-sting1.jpeg,720,477,1.509433962264151,JPEG,110.169921875
train,Infestations_Bites,maculae-cerulea-4.jpeg,517,720,0.7180555555555556,JPEG,90.0439453125
train,Infestations_Bites,pubic-lice-27.jpeg,480,720,0.6666666666666666,JPEG,138.6044921875
train,Infestations_Bites,scabies-156.jpeg,720,481,1.496881496881497,JPEG,65.9150390625
train,Infestations_Bites,cutaneous-Larva-Migrans-41.jpeg,720,488,1.4754098360655739,JPEG,61.7451171875
train,Infestations_Bites,spider-bite-17.jpeg,720,480,1.5,JPEG,76.6552734375
train,Infestations_Bites,scabies-175.jpeg,720,479,1.5031315240083507,JPEG,97.271484375
train,Infestations_Bites,scabies-93.jpeg,480,720,0.6666666666666666,JPEG,45.3779296875
train,Infestations_Bites,lyme-disease-25.jpeg,471,720,0.6541666666666667,JPEG,65.1884765625
train,Infestations_Bites,biting-insects-46.jpeg,720,493,1.460446247464503,JPEG,73.271484375
train,Infestations_Bites,tick-bite-9.jpeg,720,472,1.5254237288135593,JPEG,90.17578125
train,Infestations_Bites,tick-bite-6.jpeg,720,480,1.5,JPEG,75.177734375
train,Infestations_Bites,tick-bite-15.jpeg,720,464,1.5517241379310345,JPEG,149.494140625
train,Infestations_Bites,Sea-bathers-eruption-3.jpeg,720,490,1.469387755102041,JPEG,71.462890625
train,Infestations_Bites,cutaneous-Larva-Migrans-46.jpeg,720,484,1.487603305785124,JPEG,77.5751953125
train,Lichen,08LichenPlanusTongue.jpeg,472,720,0.6555555555555556,JPEG,113.9931640625
train,Lichen,Lichen-Sclerosus-Skin-31.jpeg,720,480,1.5,JPEG,104.5107421875
train,Lichen,lichen-planus-nail-054__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,21.1396484375
train,Lichen,Lichen-Planus-Hypertrophic-17.jpeg,720,480,1.5,JPEG,142.9755859375
train,Lichen,lichen-planus-159.jpeg,720,496,1.4516129032258065,JPEG,102.2099609375
train,Lichen,lichen-planus-185.jpeg,720,479,1.5031315240083507,JPEG,62.6015625
train,Lichen,lichen-planus-13.jpeg,720,472,1.5254237288135593,JPEG,91.8505859375
train,Lichen,Lichen-Sclerosus-Penis-10.jpeg,720,472,1.5254237288135593,JPEG,70.7744140625
train,Lichen,lichen-planus-130.jpeg,720,496,1.4516129032258065,JPEG,156.3212890625
train,Lichen,Lichen-Planus-Oral-36.jpeg,720,479,1.5031315240083507,JPEG,65.466796875
train,Lichen,Lichen-Sclerosus-Penis-35.jpeg,720,479,1.5031315240083507,JPEG,79.5732421875
train,Lichen,lichen-planus-171.jpeg,720,496,1.4516129032258065,JPEG,110.2080078125
train,Lichen,Lichen-Sclerosus-Skin-106.jpeg,720,484,1.487603305785124,JPEG,101.6318359375
train,Lichen,Lichen-Sclerosis-Vulva-14.jpeg,720,472,1.5254237288135593,JPEG,82.4755859375
train,Lichen,Lichen-Sclerosus-Penis-9.jpeg,480,720,0.6666666666666666,JPEG,84.2412109375
train,Lichen,papular-lichen-planus-0007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,7.4541015625
train,Lichen,lichen-planus-127.jpeg,720,496,1.4516129032258065,JPEG,112.1796875
train,Lichen,lichen-planus-183.jpeg,720,479,1.5031315240083507,JPEG,61.6796875
train,Lichen,3074__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,24.2890625
train,Lichen,Lichen-Sclerosus-Skin-44.jpeg,720,484,1.487603305785124,JPEG,60.5146484375
train,Lichen,Lichen-Sclerosus-Skin-48.jpeg,720,478,1.506276150627615,JPEG,78.9501953125
train,Lichen,lichen-planus-nail-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDEzXQ.jpeg,294,222,1.3243243243243243,JPEG,19.2294921875
train,Lichen,lichen-planus-matrix__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,23.3720703125
train,Lichen,Lichen-Sclerosus-Skin-85.jpeg,720,479,1.5031315240083507,JPEG,117.404296875
train,Lichen,lichen-planus-20.jpeg,720,480,1.5,JPEG,78.0654296875
train,Lichen,Lichen-Sclerosus-Penis-22.jpeg,720,472,1.5254237288135593,JPEG,61.1611328125
train,Lichen,Lichen-Sclerosus-Skin-21.jpeg,720,480,1.5,JPEG,61.3046875
train,Lichen,lichen-striatus-2.jpeg,720,487,1.4784394250513346,JPEG,68.0029296875
train,Lichen,Lichen-Nitidus-14.jpeg,720,490,1.469387755102041,JPEG,85.4609375
train,Lichen,lichen-planus-175.jpeg,720,479,1.5031315240083507,JPEG,60.4453125
train,Lichen,Lichen-Planus-Hypertrophic-3.jpeg,720,472,1.5254237288135593,JPEG,87.076171875
train,Lichen,Lichen-Sclerosis-Vulva-19.jpeg,496,720,0.6888888888888889,JPEG,111.1328125
train,Lichen,Lichen-Sclerosus-Penis-40.jpeg,479,720,0.6652777777777777,JPEG,77.6201171875
train,Lichen,lichen-planus-14.jpeg,720,472,1.5254237288135593,JPEG,82.462890625
train,Lichen,Lichen-Sclerosus-Skin-111.jpeg,720,486,1.4814814814814814,JPEG,54.8916015625
train,Lichen,Lichen-Sclerosus-Skin-46.jpeg,720,447,1.610738255033557,JPEG,102.23046875
train,Lichen,Lichen-Sclerosus-Skin-112.jpeg,720,477,1.509433962264151,JPEG,113.2353515625
train,Lichen,lichen-planus-129.jpeg,720,496,1.4516129032258065,JPEG,131.1884765625
train,Lichen,Lichen-Sclerosus-Skin-37.jpeg,720,480,1.5,JPEG,86.8701171875
train,Lichen,Lichen-Planus-Oral-2.jpeg,720,480,1.5,JPEG,78.916015625
train,Lichen,lichen-planus-113.jpeg,720,480,1.5,JPEG,78.30859375
train,Lichen,lichen-planus-nail-027__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,18.10546875
train,Lichen,lichen-planus-21.jpeg,720,480,1.5,JPEG,105.80859375
train,Lichen,lichen-planus-107.jpeg,596,720,0.8277777777777777,JPEG,183.4716796875
train,Lichen,lichen-planus-114.jpeg,720,474,1.518987341772152,JPEG,95.4931640625
train,Lichen,3095__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.3583984375
train,Lichen,lichen-planus-96.jpeg,720,472,1.5254237288135593,JPEG,82.375
train,Lichen,Lichen-Sclerosus-Penis-6.jpeg,720,472,1.5254237288135593,JPEG,74.5751953125
train,Lichen,lichen-planus-nail-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwMl0.jpeg,294,222,1.3243243243243243,JPEG,19.76953125
train,Lichen,Lichen-Sclerosus-Penis-2.jpeg,720,472,1.5254237288135593,JPEG,80.056640625
train,Lupus,2530__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,294,222,1.3243243243243243,JPEG,19.3056640625
train,Lupus,2558__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,294,222,1.3243243243243243,JPEG,28.4482421875
train,Lupus,discoid-lupus-03__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,294,222,1.3243243243243243,JPEG,24.1171875
train,Lupus,lupus-chronic-cutaneous-145.jpeg,500,720,0.6944444444444444,JPEG,69.8671875
train,Lupus,subacute-lupus-08__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.JPG.jpeg,294,222,1.3243243243243243,JPEG,18.298828125
train,Lupus,2527__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,294,222,1.3243243243243243,JPEG,20.0263671875
train,Lupus,lupus-chronic-cutaneous-75.jpeg,720,469,1.535181236673774,JPEG,117.3681640625
train,Lupus,lupus-acute-9.jpeg,464,588,0.7891156462585034,JPEG,59.9814453125
train,Lupus,lupus-chronic-cutaneous-55.jpeg,720,484,1.487603305785124,JPEG,118.6591796875
train,Lupus,lupus-acute-47.jpeg,720,492,1.4634146341463414,JPEG,66.3603515625
train,Lupus,lupus-acute-45.jpeg,720,485,1.4845360824742269,JPEG,95.7412109375
train,Lupus,lupus-chronic-cutaneous-56.jpeg,720,477,1.509433962264151,JPEG,115.28515625
train,Lupus,lupus-chronic-cutaneous-106.jpeg,720,487,1.4784394250513346,JPEG,102.927734375
train,Lupus,2533__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,26.013671875
train,Lupus,lupus-chronic-cutaneous-117.jpeg,485,720,0.6736111111111112,JPEG,92.578125
train,Lupus,lupus-chronic-cutaneous-3.jpeg,720,470,1.5319148936170213,JPEG,147.984375
train,Lupus,lupus-chronic-cutaneous-63.jpeg,720,479,1.5031315240083507,JPEG,67.703125
train,Lupus,lupus-acute-24.jpeg,720,468,1.5384615384615385,JPEG,68.4619140625
train,Lupus,2567__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,1.3243243243243243,JPEG,12.4609375
train,Lupus,2560__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDZd.jpeg,294,222,1.3243243243243243,JPEG,24.01953125
train,Lupus,lupus-chronic-cutaneous-28.jpeg,480,720,0.6666666666666666,JPEG,79.0380859375
train,Lupus,lupus-chronic-cutaneous-18.jpeg,720,480,1.5,JPEG,134.43359375
train,Lupus,lupus-chronic-cutaneous-102.jpeg,720,486,1.4814814814814814,JPEG,130.462890625
train,Lupus,2532__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,28.7587890625
train,Lupus,lupus-acute-55.jpeg,473,720,0.6569444444444444,JPEG,110.0634765625
train,Lupus,lupus-acute-28.jpeg,720,491,1.4663951120162932,JPEG,73.341796875
train,Lupus,lupus-profundus__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,17.107421875
train,Lupus,2565__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,28.4111328125
train,Lupus,lupus-chronic-cutaneous-46.jpeg,472,720,0.6555555555555556,JPEG,95.322265625
train,Lupus,lupus-chronic-cutaneous-95.jpeg,720,481,1.496881496881497,JPEG,173.9814453125
train,Lupus,lupus-chronic-cutaneous-25.jpeg,720,480,1.5,JPEG,103.7099609375
train,Lupus,lupus-chronic-cutaneous-26.jpeg,480,720,0.6666666666666666,JPEG,87.701171875
train,Lupus,lupus-acute-52.jpeg,473,720,0.6569444444444444,JPEG,95.01953125
train,Lupus,lupus-chronic-cutaneous-10.jpeg,720,472,1.5254237288135593,JPEG,93.0087890625
train,Lupus,2557__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,25.4716796875
train,Lupus,lupus-acute-21.jpeg,720,488,1.4754098360655739,JPEG,72.9296875
train,Lupus,lupus-pann__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,15.0537109375
train,Lupus,lupus-chronic-cutaneous-15.jpeg,720,472,1.5254237288135593,JPEG,83.7958984375
train,Lupus,lupus-acute-37.jpeg,466,720,0.6472222222222223,JPEG,87.2822265625
train,Lupus,dle-scalp3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,294,222,1.3243243243243243,JPEG,24.123046875
train,Lupus,lupus-facial__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDc5XQ.jpeg,294,222,1.3243243243243243,JPEG,21.37109375
train,Lupus,lupus-chronic-cutaneous-81.jpeg,465,720,0.6458333333333334,JPEG,112.43359375
